Genus	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL26	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL60	SMPL61	SMPL62	SMPL63	SMPL64	SMPL65	SMPL66	SMPL67	SMPL68	SMPL69	SMPL7	SMPL70	SMPL71	SMPL72	SMPL73	SMPL74	SMPL8	SMPL9
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;?	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;?;?	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Gitt-GS-136;uncultured Caldilineaceae bacterium;?;?	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;JG30-KF-AS9;?	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;HSB OF53-F07	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;SHA-26;?;?;?	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;TK10;bacterium Ellin6519;?;?	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;TK10;bacterium Ellin6543;?;?	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;?;?	0	0	2	2	11	0	0	1	55	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	1
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	2	115	0	0	112	2	0	0	509	0	0	0	0	495	47	2292	115	0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Candidatus Melainabacteria bacterium MEL.A1;?	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29490	0	0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Clostridium sp. CAG:306;?	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	126	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	19	0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;gut metagenome;?	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	126	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;rumen bacterium YS2;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;uncultured organism;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Desulfobacterota;?;?;?;?	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;?;?	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Desulfobacterota;Desulfovibrionia;?;?;?	0	0	0	65	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	8	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	0	401	0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;?	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	7	0	1	0	16	14	26	2	19	69	12	13	6	0	0	0	12	17	6	0	0	0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila	16	250	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	16	0	0	264	50	108	184	0	42	0	0	0	51	0	0	0	829	26	0	0	0	0	0	20	1	0	115	0	0	0	278	1	9	0	426	150	34	28	48	0	0	344	108	144	0	30	25	723	7	72	149	13
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	37	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1570	26	2827	2199	0	0	105	0	0	0	0	27	0	686	2302	0	0	0
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;?;?;?;?	22	12	6220	633	0	50	15	36930	144	205	95	217	514	31	355	794	16	240	1	660	408	19018	6447	7231	0	6181	1	1397	1482	4	19735	1	55	8	369	5	0	30	9	0	4	2	8615	5004	17	13	0	3	20	11	1969	0	18	8	16	64	25	6867	206	2	17	7	12	4	19	2	24064	572	650	4222	16	8	958	10	10
Bacteria;Firmicutes;Bacilli;?;?;?	2791	280	49	2	3	1864	47	27	137	3352	511	56	410	235	2860	309	37	10551	610	887	255	2146	0	1126	20	31	6	2314	783	310	276	226	488	418	1538	0	0	345	45	72	62	41064	352	650	87	471	1474	12	6145	5613	3550	0	1061	307	2749	1309	2150	82	141	1	48	20	149	76	354	98	25	75	569	344	404	592	19	540	19
Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3525	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;?;?	0	3	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	1	0	0	1	0	0	0	13	3	6	10	3	45	3	0	0	3	0	7	0	4	0	0	0	0	0	0	0	2	0	0	0	4	0	37	25	1	0	67	0	0	3	5	0	5	0	4	3	145	0	1	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;?	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0	20	9	0	0	63	0	0	0	0	0	0	9	0	0	0	0	190	0	0	0	0	0	0	0	0	0	5	0	9	0	1	5	0	0	0	11	13	0	8	0	38	2	5	0	13	0	4	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Asteroleplasma	0	0	0	0	0	0	0	210	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	295	0	1563	0	0	0	0	0	254	0	80	0	0	0	375	0	0	2	0	0	1	1825	0	0	0	0	0	1	556	0	0	0	0	0	0	0	0	0	0	0	1	0	186	0	1
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	1	0	0	3175	0	1	0	0	0	0	0	0	0	1499	0	0	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	2	0	90	11	0	0	0	0	2	554	0	0	0	0	1876	80	0	382
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Coprobacillus	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium	4	0	0	0	0	0	71	0	0	0	13	0	45	0	0	500	0	0	0	0	0	0	4	0	0	5	0	425	5	25	0	89	0	1	0	40	1	0	1	17	13	1	2	8388	0	54	109	0	0	26	30	6	38	23	136	24	6	0	0	0	0	0	39	223	5	0	15	18	1	1	0	0	0	4	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae UCG-003	75	2	0	0	0	21	0	4	0	0	0	0	1576	0	478	0	0	0	3	11	891	1818	0	95	0	0	0	13762	112	13	2	0	2	35	9	0	0	0	0	11	0	672	84	1	0	3	0	6108	18	218	538	0	13014	2	19	428	0	7	22	0	8	52	0	2	1	22	1	3	1	5	88	6	0	0	7
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Firmicutes bacterium CAG:345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;?	6	3	0	0	0	0	0	386	54	0	9	0	6	0	3	0	0	0	0	0	3814	0	16	0	0	1219	0	6	12	2	0	235	12	1	0	0	0	0	142	2	0	0	1	1	114	0	0	4	0	801	1	0	0	4	4	33	19	39	1	38	2049	0	13	0	14	0	0	23	0	0	0	815	0	0	209
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dubosiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea	0	0	0	0	0	419	0	2	0	0	1	0	63	0	0	0	0	0	0	0	0	0	39	0	2	0	40	0	0	1	0	15401	0	69	0	0	0	0	0	129	2	0	0	0	0	4	0	0	55	18	0	0	0	0	57	7	0	0	28	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	1
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea sp. Marseille-P3755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella	1801	734	0	0	1149	17	1	44	2553	0	19	0	8	0	7	0	0	0	0	3	19071	23	0	15	0	3460	1	27675	1179	4	5340	34	1380	1199	0	0	0	2	3839	6	1	1	1	1	7180	68	4	10	12	52	28	4	0	2	18	2	11	6	6	27	803	2323	20	1	0	3	21746	147	1	6	0	218	424	0	68
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemania	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	37	6	0	51	24	0	0	0	0	0	0	8	7	3	0	0	0	0	0	0	7	0	0	0	0	0	0	4	1	0	1	8	0	0	1	0	8	1	4	3	0	0	0	7	16	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter	2	0	0	0	0	41	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	41	94	0	0	48	0	0	0	0	0	2	0	0	0	0	0	0	72	2	0	0	0	0	4	0	0	0	0	0	30	0	123	16	1	5	0	0	6	0	0	0	33	0	6	1	0	3	0	0	0	2	0	0	5
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	11	0	0	0	206	0	0	2	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	7	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	0	29	0	0	0	0	11	3	0	0	0	0	0	0	0	0	14	0	0	0	0	80	82	2	0	384	67	0	0	522	2	8	44	2	0	1	4	0	823	0	0	4
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;[Clostridium] innocuum group	2	0	0	0	0	12	3	10	1	0	4	0	28	0	6	0	0	0	0	0	3	31	2	0	0	5	0	20	6	11	0	49	2	26	0	6	1	69	6	6	9	47	4	0	0	1	124	4	0	60	40	168	0	21	9	1	0	12	0	0	2	0	119	148	6	2	2	554	3	23	0	0	0	6	3
Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured organism;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	3	0	0	61	3	0	1	0	0	0	0	526	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;?;?	31	2	3	0	7	189	9	43	128	3797	0	445	193	74	430	276	144	4172	13	4	212	60	0	7	0	18	47	14	28	31	106	782	4	0	1622	14	0	241	8	25	324	85	0	80	79	0	11	5	6	265	342	17	23	159	39	182	362	14	3	38	0	2	5111	0	170	3	248	22	20	51	1	20	1	27	50
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia	0	0	0	0	0	0	0	0	0	1	0	4	2	0	0	7	0	22	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;?	0	0	28	0	3	12	11	1	199	486	1	29	97	44	86	194	1456	27	2	23	7	3	1	1	0	1	1	88	57	10	7	22	2	22	249	3	0	21	0	2	0	16	13	10	0	0	8	2	13	6	23	1	75	9	22	4	53	7	0	0	1	3	0	0	4	0	13	6	10	4	0	0	1	7	5
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella	0	0	0	0	0	12	0	1	0	0	0	0	2	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	0	5	340	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0	0	25	0	66	3555	11	476	819	23342	27	4354	232	19588	36	28970	903	24407	5869	1869	0	1080	0	12	0	2	6	3696	5041	81	6292	1	0	4	9960	0	0	11976	0	0	41	37872	24	139	1242	2	1315	4	1330	22	493	0	4481	62	30	148	2814	563	1	0	301	41	32	380	0	2	15	3132	306	2	60	15	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;?	56	128	165	0	13	329	48	10917	353	10288	20	364	22007	4408	11067	5202	187	23121	12	392	3473	249	4	937	0	37	1	624	4773	768	6792	243	44044	854	9612	0	3	85	5989	34	2669	52	52	1208	16556	31	128	65	115	565	759	52437	1078	899	1606	1091	536	503	10	5	11	36	0	2	11	3	228	1	15	77	11	13	11689	57	45
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus	0	0	0	0	0	0	0	4	0	12	1	2	9	0	0	11	0	4855	0	42	2	18	0	0	0	13	0	9	45	0	0	4	0	0	1066	0	0	209	0	0	20	70	0	58	3	0	0	0	218	6	2	0	45	8	19	0	200	0	0	0	65	0	0	0	0	0	2	2	0	0	0	1	0	42	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	3	5	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	30	0	1	0	1	22	321	252	39	342	3	410	378	6	129	3792	37	41	292	9	1	314	8	245	0	15	0	501	3246	0	19	4	0	49	1306	21	0	1105	1	0	13	1091	11	4651	8	7	105	0	7	3	4598	0	22091	0	1011	7	287	59	5	0	15	4	9	216	2	10	73	30	0	23	5	53	7	5	73
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	0	0	0	0	0	0	0	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	2	0	7	0	0	5	5	0	0	2	0	0	5	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	19	0	5	2	1	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	39	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	1	2	0	99	37	78	87	7752	32	0	21	44	5	771	0	9018	0	1	1	3	0	6690	611	258	1	14028	0	7	11	0	1443	20	1	31	195	2	0	1642	2	5	0	121	690	3169	655	59	12	12	2	0	144	0	8125	4	6	7	191	243	57	2	7	6	0	12	0	1	513	19	19	1107	1	0	39	1	34
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	2	0	0	0	0	2	72	4288	0	1487	0	273	139	81	1	628	83	3153	1	841	5	134	0	106	0	223	0	159	364	0	166	0	0	6	5540	5	0	422	0	0	1	18	0	1284	2	7	11	2	3	0	1206	3	284	0	157	0	1390	2	1	1	1	3	0	176	2	5	4	16	4	2	0	3	2	0	1
